Accident_ID,Date,Time,Location,Weather,Road_Type,Vehicle_Type,Driver_Age,Severity,Casualties,Speed_Limit
5568,600,566,4,3,0,2,21,1,4,40
5579,601,101,3,3,2,1,65,0,1,80
5590,602,203,0,0,1,1,19,2,3,60
5601,603,1355,3,1,2,2,60,0,3,60
5612,604,41,4,1,0,2,43,1,4,80
5623,605,191,4,3,1,3,62,0,1,60
5634,606,751,3,1,1,1,60,1,1,100
5645,607,763,1,1,2,1,30,2,0,100
5656,608,1307,2,1,2,2,33,2,0,40
5668,609,1431,2,3,1,1,46,0,0,40
5679,610,951,0,2,0,3,43,1,1,80
5690,611,16,2,1,2,3,58,2,1,80
5701,612,425,3,3,2,0,21,0,3,40
5712,613,1039,4,0,0,1,19,2,3,100
5723,614,181,3,0,0,2,24,2,4,40
5734,615,1164,0,2,0,1,22,2,3,60
5745,616,702,2,3,1,1,57,2,1,40
5756,617,620,2,2,1,3,28,1,0,100
5767,618,133,1,1,2,1,69,2,0,60
5779,619,611,4,3,2,2,58,0,1,100
5790,620,501,4,1,2,0,20,2,1,80
5801,621,423,4,0,2,0,50,2,2,100
5812,622,1389,0,3,2,0,44,0,1,80
5823,623,131,0,1,0,1,49,0,3,40
5834,624,117,2,0,1,1,28,1,2,60
5845,625,771,2,1,2,2,55,0,1,80
5856,626,7,3,0,1,2,65,1,2,100
5867,627,1152,1,2,0,2,65,1,4,60
5878,628,629,3,1,2,2,63,0,3,80
5890,629,1206,0,1,0,1,35,0,0,80
5901,630,965,2,3,2,2,61,0,4,40
5912,631,844,0,2,1,3,54,0,0,60
5923,632,739,4,3,1,1,20,1,4,80
5934,633,169,3,3,1,1,30,1,2,100
5945,634,122,4,0,2,3,63,2,0,40
5956,635,1081,1,3,0,2,28,1,0,100
5967,636,526,1,1,1,3,67,2,2,100
5978,637,168,1,0,2,2,34,1,4,60
5989,638,193,2,0,1,0,59,0,0,100
6001,639,1208,4,0,1,1,46,2,1,100
6012,640,459,0,2,0,3,56,0,3,40
6023,641,1147,3,1,0,1,64,1,1,80
6034,642,605,4,0,1,3,44,1,1,100
6045,643,971,1,3,0,0,43,2,3,40
6056,644,622,3,0,0,2,21,1,1,60
6067,645,1309,2,3,0,0,54,0,4,80
6078,646,1090,2,0,2,3,35,2,1,40
6089,647,1066,1,1,2,3,53,2,3,100
6100,648,1219,3,1,1,0,28,2,1,100
6112,649,979,4,3,2,0,65,1,0,80
6123,650,414,0,1,1,2,57,0,4,100
6134,651,1224,1,0,1,1,31,0,4,40
6145,652,1080,3,0,0,2,68,2,0,80
6156,653,1017,0,1,2,2,59,1,1,80
6167,654,1336,2,2,1,0,20,1,2,60
6178,655,541,2,2,2,1,50,1,2,100
6189,656,1105,4,0,2,0,22,0,3,60
6200,657,610,1,1,0,1,58,1,1,80
6211,658,443,1,3,2,2,42,2,4,80
6223,659,344,0,1,2,1,28,1,4,100
6234,660,919,2,3,1,3,58,2,4,60
6245,661,503,3,2,0,0,67,2,3,60
6256,662,357,3,1,2,3,54,1,3,40
6267,663,672,2,0,0,2,45,0,3,60
6278,664,734,3,2,2,3,64,1,1,100
6289,665,702,0,3,1,1,43,1,0,60
6300,666,594,0,0,2,3,25,0,4,100
6311,667,521,3,3,1,0,19,0,4,40
6322,668,1311,3,2,2,3,50,0,0,60
6334,669,1018,3,2,2,3,33,1,2,40
6345,670,587,2,0,2,2,55,2,0,40
6356,671,1131,1,1,2,3,58,1,1,80
6367,672,752,4,3,2,2,34,1,2,80
6378,673,726,0,0,2,2,57,1,2,80
6389,674,292,3,2,1,1,44,2,2,80
6400,675,1161,4,1,2,0,36,0,3,40
6411,676,377,0,3,2,2,35,1,1,80
6422,677,779,0,1,1,2,49,0,1,100
6433,678,1232,3,3,0,0,22,1,2,100
6445,679,909,4,2,0,0,45,1,2,80
6456,680,51,2,3,2,1,55,0,0,100
6467,681,568,4,3,1,1,58,0,3,80
6478,682,1210,4,1,0,1,21,2,4,100
6489,683,711,2,0,0,1,29,2,1,80
6500,684,212,2,3,0,2,66,0,4,60
6511,685,1287,1,0,1,2,26,0,1,80
6522,686,925,2,2,1,3,19,1,0,60
6533,687,316,3,2,2,1,55,2,0,80
6544,688,717,0,1,2,1,69,0,0,80
6556,689,572,4,0,2,2,62,0,2,40
6567,690,1039,1,2,0,3,48,2,4,60
6578,691,997,0,3,0,2,58,0,0,100
6589,692,1005,2,2,1,1,54,1,1,40
6600,693,31,0,2,1,3,51,1,0,60
6611,694,736,0,3,1,3,38,0,1,100
6622,695,676,3,2,1,0,50,0,2,80
6633,696,824,3,1,0,0,22,2,2,40
6644,697,811,1,1,2,2,48,0,3,60
6655,698,927,1,2,2,1,41,2,0,40
6668,699,1093,2,1,1,2,28,0,1,40
6679,700,1293,3,2,0,0,42,2,3,100
6690,701,502,1,2,1,0,25,2,3,40
6701,702,900,4,2,0,3,20,2,2,100
6712,703,1020,2,3,0,1,27,1,2,100
6723,704,809,0,0,2,2,41,2,2,40
6734,705,64,3,2,1,2,40,2,0,80
6745,706,277,4,2,0,0,25,1,1,100
6756,707,1341,0,0,2,2,38,0,4,60
6767,708,686,3,2,2,3,65,2,2,80
6779,709,766,0,2,2,3,39,2,2,40
6790,710,1009,2,3,0,1,38,0,4,100
6801,711,373,1,2,0,0,41,1,2,100
6812,712,309,2,0,2,2,35,0,0,100
6823,713,1247,4,3,0,1,47,0,3,40
6834,714,961,1,0,0,0,31,1,1,40
6845,715,864,2,1,2,2,24,2,2,60
6856,716,402,1,1,0,2,51,2,0,40
6867,717,84,2,1,1,2,49,0,0,40
6878,718,85,0,1,0,3,21,1,3,100
6890,719,391,3,0,0,3,61,2,0,80
6901,720,380,3,3,2,3,68,1,2,40
6912,721,66,4,3,0,2,43,2,4,40
6923,722,423,2,1,2,1,63,2,2,80
6934,723,699,2,2,1,2,20,0,3,60
6945,724,137,0,1,0,1,64,1,3,40
6956,725,1326,2,0,0,2,69,0,2,100
6967,726,894,1,1,2,2,18,2,0,60
6978,727,548,1,3,1,0,30,0,1,80
6989,728,162,1,2,2,0,47,1,4,80
7001,729,606,1,1,0,2,39,1,0,60
7012,730,127,1,2,2,2,60,2,4,100
7023,731,216,1,3,1,2,55,0,0,60
7034,732,1311,3,0,2,3,24,2,4,40
7045,733,450,4,1,0,3,41,2,4,100
7056,734,112,1,2,0,1,31,0,2,60
7067,735,837,3,1,0,2,46,0,1,40
7078,736,849,1,0,0,0,22,2,4,60
7089,737,1221,4,2,2,0,51,2,3,100
7100,738,387,1,0,0,2,51,0,3,40
7112,739,898,3,1,0,1,18,1,3,80
7123,740,496,1,3,0,0,65,1,1,80
7134,741,1214,0,2,2,2,37,2,2,80
7145,742,117,2,0,1,1,24,1,1,80
7156,743,1008,1,0,0,3,40,2,0,60
7167,744,8,3,3,1,0,61,1,4,80
7178,745,393,4,0,2,3,26,0,1,80
7189,746,298,2,0,0,1,67,0,4,100
7200,747,699,2,3,2,2,33,2,4,80
7211,748,902,1,1,0,1,63,2,4,80
7223,749,1135,2,2,2,3,42,0,1,80
7234,750,1264,0,1,1,1,40,1,2,60
7245,751,673,4,2,2,2,40,1,0,100
7256,752,69,1,1,0,2,36,1,3,60
7267,753,908,3,2,0,1,65,2,2,40
7278,754,761,1,0,0,2,52,1,1,60
7289,755,393,0,3,2,3,26,1,1,60
7300,756,1206,0,1,2,1,32,1,2,60
7311,757,1009,3,3,2,2,33,0,3,100
7322,758,894,3,1,0,2,44,0,3,100
7334,759,35,1,3,2,3,67,2,0,80
7345,760,1013,4,1,2,2,51,1,1,80
7356,761,276,2,0,2,3,21,1,0,40
7367,762,1375,2,0,1,1,26,1,4,80
7378,763,1029,4,2,0,2,56,1,2,100
7389,764,1222,4,1,1,2,51,0,0,80
7400,765,984,3,3,0,2,35,1,1,100
7411,766,1007,4,1,2,1,43,2,3,80
7422,767,714,0,2,1,1,65,2,2,100
7433,768,854,2,2,1,0,23,2,0,60
7445,769,243,0,3,0,1,58,1,2,60
7456,770,1266,0,0,1,1,66,2,3,80
7467,771,769,4,3,0,0,33,0,3,40
7478,772,1016,0,2,1,0,30,2,4,80
7489,773,870,1,2,2,1,63,2,0,100
7500,774,1254,3,2,0,1,60,1,0,60
7511,775,811,1,3,1,3,49,2,3,60
7522,776,409,0,1,1,1,49,2,2,60
7533,777,1288,4,1,0,3,24,1,4,40
7544,778,1107,4,3,1,0,64,2,2,40
7556,779,557,2,3,0,0,32,1,3,60
7567,780,856,2,1,0,1,54,0,0,40
7578,781,879,1,2,2,0,30,0,1,80
7589,782,483,4,3,0,2,61,2,1,100
7600,783,1240,2,3,2,2,28,2,0,80
7611,784,1431,0,2,2,2,69,2,2,100
7622,785,1426,3,1,1,0,43,0,0,60
7633,786,382,3,0,1,1,30,0,4,60
7644,787,1340,3,0,0,1,59,0,4,100
7655,788,1163,2,2,1,1,31,2,3,80
7667,789,790,4,0,1,0,24,2,3,60
7678,790,677,1,1,1,2,42,2,4,40
7689,791,1174,2,1,2,1,48,2,4,40
7700,792,1378,0,1,0,1,36,0,3,60
7711,793,256,0,0,2,0,18,1,1,80
7722,794,273,4,1,2,2,27,2,0,100
7733,795,285,0,2,0,1,66,0,3,80
7744,796,1236,3,2,2,0,22,2,0,40
7755,797,1064,2,1,1,2,54,1,2,60
7766,798,114,1,0,2,1,39,2,2,60
7779,799,1214,3,3,0,3,40,1,0,100
7790,800,1032,3,1,0,0,69,0,1,80
7801,801,1008,4,1,2,0,19,0,0,40
7812,802,6,4,2,1,0,48,1,4,60
7823,803,957,0,2,2,3,67,2,4,100
7834,804,1039,3,0,0,0,38,1,1,80
7845,805,1299,4,3,0,3,43,2,3,80
7856,806,934,4,1,0,1,31,2,2,100
7867,807,1058,4,0,1,0,49,1,4,100
7878,808,78,3,1,1,1,40,0,2,60
7890,809,956,0,2,0,2,46,1,2,80
7901,810,131,4,1,1,0,50,0,4,60
7912,811,1197,2,3,2,0,49,2,2,60
7923,812,1135,0,0,1,2,67,1,3,80
7934,813,931,2,3,1,2,30,1,2,60
7945,814,263,0,3,1,3,22,0,2,40
7956,815,722,1,1,1,1,18,2,0,100
7967,816,485,3,0,0,2,23,2,1,80
7978,817,1403,3,2,1,0,60,0,4,40
7989,818,1006,1,3,0,0,52,0,3,80
8001,819,68,1,2,0,0,53,0,1,80
8012,820,1270,4,0,2,0,35,1,0,60
8023,821,1381,2,1,2,0,65,1,1,80
8034,822,1427,2,2,2,1,21,0,3,80
8045,823,530,0,0,1,0,47,2,4,100
8056,824,705,4,1,0,3,29,2,1,40
8067,825,156,1,3,1,0,27,2,3,100
8078,826,718,4,3,1,1,24,2,3,100
8089,827,577,2,2,0,3,30,0,0,80
8100,828,321,4,1,2,1,20,2,0,100
8112,829,1266,0,3,2,3,66,1,0,100
8123,830,50,4,2,0,3,27,2,2,60
8134,831,513,0,0,1,1,53,1,4,100
8145,832,1345,2,2,1,2,68,0,3,100
8156,833,97,2,3,1,0,21,1,1,80
8167,834,955,1,1,2,1,61,1,1,60
8178,835,463,1,3,0,3,19,2,1,40
8189,836,1096,2,0,0,1,43,2,0,40
8200,837,1024,1,1,2,3,51,0,4,40
8211,838,1184,4,1,0,2,49,0,2,60
8223,839,155,2,1,0,1,41,1,1,40
8234,840,885,0,0,0,3,57,1,4,80
8245,841,979,3,2,0,3,52,2,2,40
8256,842,612,1,2,0,1,49,1,4,80
8267,843,570,0,0,2,0,25,0,2,40
8278,844,911,3,0,0,1,37,0,3,60
8289,845,1147,0,0,1,1,22,2,1,60
8300,846,472,4,1,0,1,40,2,1,60
8311,847,814,2,3,0,1,36,1,1,60
8322,848,1126,4,0,2,1,60,2,2,40
8334,849,399,2,0,0,3,31,1,1,80
8345,850,223,3,0,1,1,50,1,4,60
8356,851,1194,1,1,0,1,32,0,4,40
8367,852,143,0,0,1,2,38,0,0,100
8378,853,1130,2,2,1,1,60,1,3,100
8389,854,88,2,3,2,3,30,2,2,80
8400,855,600,0,1,2,3,51,2,0,100
8411,856,1000,2,3,1,0,43,0,4,80
8422,857,1150,0,2,2,0,34,1,2,60
8433,858,406,0,1,0,0,18,2,0,40
8445,859,1055,1,2,0,1,20,2,1,80
8456,860,477,3,1,2,0,24,0,1,100
8467,861,513,3,0,0,0,46,0,4,80
8478,862,331,2,2,2,2,28,2,4,60
8489,863,612,4,0,0,1,67,0,1,100
8500,864,1414,1,2,0,1,27,0,4,80
8511,865,1177,1,3,1,2,54,1,3,80
8522,866,650,2,1,1,1,25,2,0,100
8533,867,458,0,3,1,3,57,0,1,40
8544,868,1076,0,3,2,3,22,1,2,60
8556,869,874,1,3,2,2,24,2,4,100
8567,870,249,3,1,0,3,20,1,4,80
8578,871,1083,2,2,0,1,39,0,4,40
8589,872,970,3,0,2,3,45,1,2,100
8600,873,859,0,1,1,0,18,1,2,60
8611,874,331,4,0,1,3,27,2,4,40
8622,875,525,4,2,1,2,24,1,0,60
8633,876,440,4,3,1,3,36,0,0,80
8644,877,654,0,3,2,2,52,2,1,80
8655,878,118,0,1,0,2,67,1,2,80
8667,879,816,2,0,2,0,22,2,4,100
8678,880,302,0,3,0,3,29,0,4,60
8689,881,1272,0,1,2,3,22,0,2,60
8700,882,99,2,3,2,0,56,0,2,60
8711,883,223,0,3,2,1,36,1,3,100
8722,884,1157,3,0,2,2,28,2,3,80
8733,885,1217,2,2,0,2,37,1,1,80
8744,886,527,1,2,1,3,27,0,1,80
8755,887,1149,0,3,1,2,68,0,4,80
8766,888,1089,0,3,2,1,33,0,1,100
8778,889,1414,2,2,2,2,18,2,1,100
8789,890,470,4,3,2,2,60,0,2,60
8800,891,257,4,3,2,1,63,1,1,60
8811,892,92,0,0,1,1,47,0,4,40
8822,893,1233,4,3,1,2,44,0,1,40
8833,894,833,4,0,0,0,35,1,2,80
8844,895,303,3,0,0,1,21,2,2,60
8855,896,1074,4,1,0,1,19,0,4,80
8866,897,1294,4,2,0,2,25,0,0,60
8877,898,1303,2,2,2,2,34,0,3,40
8890,899,1431,1,1,1,0,30,1,3,40
8901,900,1055,2,3,0,2,61,2,2,80
8912,901,189,0,1,1,1,65,0,1,80
8923,902,117,0,3,1,3,66,2,2,100
8934,903,238,2,2,0,3,66,0,0,100
8945,904,845,0,2,0,1,59,0,4,80
8956,905,463,3,0,1,2,62,1,2,40
8967,906,955,2,2,2,0,55,0,2,60
8978,907,1048,4,2,2,0,62,2,1,60
8989,908,206,1,0,0,2,49,2,0,100
9001,909,194,2,0,1,1,38,2,4,100
9012,910,693,4,0,1,2,44,2,3,80
9023,911,158,4,2,0,3,62,1,4,100
9034,912,1263,2,3,1,3,59,1,1,40
9037,913,854,1,3,1,0,19,2,1,40
9038,914,299,2,0,0,0,38,1,2,40
9039,915,57,3,3,1,2,60,1,4,80
9040,916,1019,2,0,1,3,45,1,1,40
9041,917,975,1,1,1,1,46,1,4,40
9042,918,1301,2,1,1,0,23,0,1,60
9044,919,1039,0,2,2,3,35,1,2,40
9045,920,1046,4,1,0,3,28,2,0,60
9046,921,952,3,0,0,0,49,2,2,60
9047,922,583,1,3,0,1,60,1,2,40
9048,923,759,2,3,0,0,39,1,3,80
9049,924,180,1,3,1,2,27,2,0,40
9050,925,906,3,1,1,2,65,0,2,100
9051,926,1419,0,3,1,3,65,2,2,40
9052,927,824,3,1,2,0,56,0,2,80
9053,928,825,2,2,0,1,47,2,1,100
9055,929,1195,0,3,1,2,51,2,3,100
9056,930,604,2,3,2,3,63,0,1,40
9057,931,1126,0,1,0,1,34,0,1,40
9058,932,1215,0,3,1,3,25,1,4,80
9059,933,1228,4,1,2,3,31,2,4,60
9060,934,1385,3,0,2,0,57,1,4,60
9061,935,1141,0,0,1,1,41,1,4,40
9062,936,1276,1,2,1,2,33,0,2,100
9063,937,1185,0,1,1,1,41,1,1,80
9064,938,1059,3,0,2,0,69,0,0,40
9066,939,1204,3,1,2,1,47,2,1,40
9067,940,611,1,3,1,1,31,0,2,100
9068,941,1215,3,0,2,3,47,0,2,100
9069,942,948,1,0,0,2,46,2,4,60
9070,943,125,1,1,2,3,27,0,2,80
9071,944,319,4,3,2,3,34,2,1,40
9072,945,959,1,3,1,2,30,2,3,60
9073,946,1274,3,1,0,3,50,1,2,60
9074,947,1350,4,2,0,2,60,0,2,100
9075,948,470,0,1,1,2,58,1,2,80
9077,949,601,1,3,2,2,21,1,2,80
9078,950,204,0,2,1,1,27,2,2,40
9079,951,236,2,2,1,3,59,2,1,100
9080,952,1245,2,1,1,0,56,2,0,60
9081,953,1095,2,2,2,2,39,0,1,100
9082,954,1315,0,1,0,3,43,0,1,80
9083,955,1113,3,1,1,3,26,2,3,40
9084,956,1108,4,0,1,3,67,0,2,80
9085,957,906,1,3,1,2,28,1,3,80
9086,958,413,1,0,1,3,61,2,2,100
9088,959,0,2,3,0,1,48,2,0,60
9089,960,749,4,1,2,2,47,2,2,60
9090,961,1332,4,1,1,1,57,1,4,100
9091,962,448,1,0,0,1,65,1,4,60
9092,963,841,0,2,2,3,45,1,2,40
9093,964,622,2,3,2,1,42,1,1,80
9094,965,415,0,1,1,2,39,1,3,60
9095,966,60,0,3,1,1,69,0,1,80
9096,967,1334,1,2,0,0,53,1,4,100
9097,968,852,4,2,0,1,63,1,4,80
9099,969,1378,0,3,1,0,59,2,3,40
9100,970,252,2,1,1,2,20,0,3,80
9101,971,889,1,1,0,3,33,0,4,40
9102,972,1204,0,3,0,3,27,0,3,40
9103,973,757,4,3,0,1,51,1,0,60
9104,974,1079,2,2,1,1,63,1,4,80
9105,975,1198,0,0,2,2,56,1,2,80
9106,976,850,2,1,0,2,33,0,0,100
9107,977,722,1,0,1,1,64,1,0,60
9108,978,419,2,2,2,2,67,1,0,100
9110,979,179,1,1,1,2,56,1,2,40
9111,980,1340,1,3,2,2,30,1,3,80
9112,981,767,0,3,1,0,66,0,4,80
9113,982,1270,2,3,1,0,50,0,2,40
9114,983,160,1,0,1,2,40,2,4,60
9115,984,1391,1,1,2,0,56,2,2,60
9116,985,386,0,2,2,3,36,2,2,80
9117,986,325,1,2,2,1,35,0,4,60
9118,987,277,4,3,2,0,27,0,0,80
9119,988,313,1,1,1,3,24,2,2,80
9121,989,1153,3,1,1,2,42,1,3,40
9122,990,352,4,1,0,0,26,1,2,60
9123,991,1189,0,2,0,0,64,2,3,40
9124,992,585,3,1,2,3,64,1,1,40
9125,993,968,1,1,0,2,40,0,3,80
9126,994,529,2,3,2,0,48,1,4,40
9127,995,137,4,0,1,1,34,1,3,60
9128,996,182,4,3,1,2,53,0,3,100
9129,997,413,4,0,1,0,23,2,1,40
9130,998,996,2,2,0,2,37,2,1,40
3,999,1093,3,0,0,0,64,2,2,40
4,1000,888,1,1,0,1,47,2,4,80
5,1001,478,3,3,1,2,49,1,0,100
6,1002,555,1,1,0,0,46,2,3,100
7,1003,939,3,0,1,0,41,0,0,80
8,1004,523,4,3,0,1,37,1,3,40
9,1005,592,0,3,1,2,21,1,3,80
10,1006,1277,1,1,0,3,21,1,1,60
11,1007,670,1,1,1,3,19,1,1,40
12,1008,177,4,3,1,1,34,1,0,60
14,1009,540,1,2,1,3,49,0,0,40
15,1010,581,3,2,2,2,34,0,0,60
16,1011,157,2,1,2,2,56,0,0,40
17,1012,92,0,2,1,2,41,0,4,100
18,1013,15,2,3,0,3,33,2,0,60
19,1014,38,0,2,0,3,32,1,4,60
20,1015,498,4,0,0,3,60,1,0,60
21,1016,30,4,3,2,2,42,2,2,100
22,1017,913,2,0,0,0,32,2,4,100
23,1018,1362,1,2,2,0,37,0,1,40
25,1019,1199,3,0,1,3,19,2,4,100
26,1020,732,3,2,2,1,27,1,3,40
27,1021,361,3,2,1,3,26,0,4,60
28,1022,883,4,3,1,3,67,0,0,60
29,1023,422,1,3,1,1,48,1,2,100
30,1024,31,3,0,2,0,42,0,3,40
31,1025,167,2,3,2,2,54,1,1,80
32,1026,69,1,3,0,1,44,0,1,80
33,1027,697,1,3,2,2,68,0,2,80
34,1028,521,3,1,2,3,30,2,4,40
36,1029,1226,4,3,2,3,61,2,4,60
37,1030,854,3,2,0,2,46,0,4,100
38,1031,695,0,0,0,0,52,1,2,40
39,1032,371,0,0,1,2,23,0,2,60
40,1033,500,1,1,1,0,22,2,2,80
41,1034,361,0,2,2,0,54,0,0,60
42,1035,438,0,0,0,2,22,2,4,60
43,1036,739,1,3,2,3,56,2,2,40
44,1037,563,3,1,2,3,29,0,0,100
45,1038,1193,2,1,0,1,61,1,2,60
47,1039,309,0,0,0,1,58,1,0,60
48,1040,885,2,0,2,1,21,0,2,40
49,1041,975,1,1,2,3,62,2,1,80
50,1042,762,0,0,1,2,52,1,0,80
51,1043,1278,2,1,1,0,53,0,4,80
52,1044,1002,3,1,0,1,65,2,2,80
53,1045,920,4,3,1,2,54,0,4,100
54,1046,153,0,0,0,1,39,1,1,100
55,1047,1251,0,0,0,2,31,0,1,100
56,1048,1427,0,2,0,3,27,2,2,80
58,1049,537,2,2,1,3,41,2,2,100
59,1050,509,4,0,0,3,34,2,3,60
60,1051,1242,0,1,1,1,63,2,2,100
61,1052,1064,1,2,1,0,69,2,3,60
62,1053,725,2,3,2,3,44,1,0,80
63,1054,1368,4,0,2,2,23,2,0,60
64,1055,538,1,3,1,3,28,1,4,80
65,1056,256,1,3,1,2,54,0,0,60
66,1057,716,4,3,2,2,25,2,0,40
67,1058,842,4,3,2,0,51,1,0,40
69,1059,1315,2,3,1,2,26,1,0,40
70,1060,1324,1,2,2,3,48,1,1,40
71,1061,273,3,0,0,3,25,0,2,80
72,1062,150,1,1,0,0,52,2,3,40
73,1063,1273,3,1,2,0,37,2,4,60
74,1064,455,3,3,0,3,66,0,3,60
75,1065,1182,4,0,0,1,46,2,2,80
76,1066,601,3,0,2,3,46,1,2,60
77,1067,1148,3,2,2,0,51,1,4,80
78,1068,713,0,3,2,2,30,1,0,40
80,1069,138,2,2,2,1,37,0,1,40
81,1070,108,3,1,2,3,38,1,1,100
82,1071,969,3,2,0,3,40,2,4,40
83,1072,1196,2,1,2,1,63,2,2,40
84,1073,1104,0,0,1,1,69,0,3,40
85,1074,577,0,3,0,2,31,2,1,60
86,1075,609,1,0,1,3,52,1,1,40
87,1076,8,0,1,2,0,20,2,4,40
88,1077,445,4,0,2,2,66,2,4,80
89,1078,832,3,2,1,1,49,2,2,100
91,1079,281,4,3,1,1,66,2,0,40
92,1080,27,2,3,0,1,45,1,3,80
93,1081,1105,2,2,1,2,44,2,1,100
94,1082,230,0,3,1,0,26,2,1,100
95,1083,783,1,3,2,1,55,1,1,80
96,1084,545,0,2,0,2,58,2,0,80
97,1085,770,2,2,0,2,52,0,4,100
98,1086,1270,0,2,0,0,60,2,4,60
99,1087,1384,2,3,2,1,65,1,1,100
100,1088,1011,0,3,2,0,68,2,2,80
102,1089,238,4,1,0,1,19,0,1,40
103,1090,180,1,2,0,2,32,0,3,40
104,1091,192,2,1,1,2,51,2,0,40
105,1092,193,2,3,2,0,24,2,3,80
106,1093,206,1,3,2,3,35,0,2,80
107,1094,1232,1,3,1,3,53,1,4,40
108,1095,1425,0,2,1,3,25,0,3,100
109,1096,1140,0,2,1,2,43,2,3,40
110,1097,496,2,1,1,2,53,1,1,40
111,1098,998,0,0,2,0,31,1,1,60
114,1099,82,3,1,0,2,69,2,3,80
115,1100,261,2,1,0,3,40,2,1,60
116,1101,245,4,1,1,2,57,2,4,100
117,1102,523,2,0,1,3,54,0,3,100
118,1103,315,3,3,1,0,33,1,1,100
119,1104,155,0,2,2,2,59,2,2,100
120,1105,677,2,0,2,3,38,0,0,60
121,1106,152,1,0,2,2,55,2,4,100
122,1107,887,3,3,2,3,19,1,1,40
123,1108,545,2,3,2,0,51,1,0,60
125,1109,351,0,1,0,3,29,1,3,100
126,1110,186,0,2,0,1,36,0,2,80
127,1111,392,1,0,1,0,29,1,3,60
128,1112,291,1,0,0,0,47,0,2,40
129,1113,277,4,0,1,2,44,0,4,80
130,1114,1194,3,2,1,1,61,0,2,100
131,1115,724,3,1,0,0,61,0,1,100
132,1116,339,0,2,1,0,63,2,4,80
133,1117,734,1,0,0,2,47,1,3,40
134,1118,259,0,3,2,2,45,0,2,40
136,1119,222,1,3,0,2,62,2,0,40
137,1120,434,2,3,0,0,61,2,4,60
138,1121,571,1,3,0,0,35,2,4,40
139,1122,949,2,3,1,2,61,0,0,40
140,1123,627,0,1,1,3,64,0,3,40
141,1124,102,1,1,1,3,60,0,2,60
142,1125,198,2,0,0,1,41,2,1,80
143,1126,962,2,0,0,1,41,2,1,40
144,1127,1056,4,2,2,1,34,1,1,100
145,1128,893,2,1,0,2,64,2,3,80
147,1129,864,0,0,0,0,45,2,2,100
148,1130,487,0,2,1,3,36,0,0,60
149,1131,857,1,2,2,0,24,0,4,40
150,1132,24,0,2,1,2,52,2,4,80
151,1133,622,0,2,2,2,56,1,4,100
152,1134,328,4,0,0,0,38,2,3,100
153,1135,415,1,0,1,0,53,0,4,100
154,1136,851,3,0,2,0,58,1,2,40
155,1137,472,4,3,2,3,54,0,1,60
156,1138,982,2,1,2,1,60,2,1,60
158,1139,994,2,1,2,1,49,1,0,100
159,1140,651,2,1,1,1,45,2,0,80
160,1141,1212,4,2,1,3,68,2,0,100
161,1142,1050,0,2,0,0,50,1,3,80
162,1143,484,2,2,2,1,27,0,3,60
163,1144,761,3,1,0,2,68,2,3,100
164,1145,246,2,2,0,2,61,1,0,80
165,1146,1145,3,2,0,0,47,2,1,80
166,1147,630,2,0,2,3,33,0,1,60
167,1148,678,3,3,0,1,62,2,0,60
169,1149,589,3,1,0,3,35,2,0,100
170,1150,1061,0,2,2,3,67,0,0,40
171,1151,11,3,0,1,1,61,0,4,80
172,1152,707,0,1,2,0,20,2,3,60
173,1153,1163,0,2,1,3,45,2,0,100
174,1154,607,1,0,0,0,54,0,1,100
175,1155,403,3,2,0,3,55,2,3,40
176,1156,385,3,1,0,3,48,1,0,80
177,1157,560,4,1,1,3,25,1,4,80
178,1158,230,3,1,1,2,64,1,4,80
180,1159,205,2,3,0,2,52,0,0,100
181,1160,1214,3,0,0,3,18,2,2,100
182,1161,1138,0,1,0,3,46,2,2,60
183,1162,351,0,0,0,0,56,0,0,80
184,1163,1252,0,3,1,1,67,0,1,100
185,1164,707,0,1,2,1,43,1,4,80
186,1165,439,1,3,2,2,47,0,0,100
187,1166,622,2,0,0,1,45,1,1,60
188,1167,425,3,3,1,2,31,1,2,80
189,1168,405,4,3,1,2,22,1,2,100
191,1169,108,0,2,1,1,56,1,1,40
192,1170,919,2,2,2,1,24,0,4,100
193,1171,850,1,0,0,0,30,2,3,80
194,1172,97,1,0,0,0,23,0,2,80
195,1173,789,3,3,1,0,50,2,2,100
196,1174,635,4,2,1,3,36,0,4,100
197,1175,1165,4,2,2,0,39,0,4,40
198,1176,18,3,3,0,1,42,1,4,60
199,1177,705,2,2,0,2,21,0,2,100
200,1178,421,1,1,2,2,54,2,1,60
202,1179,848,0,0,1,1,65,2,0,100
203,1180,509,3,3,0,1,35,1,0,80
204,1181,692,1,3,1,1,43,0,0,60
205,1182,140,3,1,0,1,42,1,4,40
206,1183,773,3,0,0,1,38,1,1,40
207,1184,745,3,0,0,0,27,2,4,60
208,1185,719,0,1,0,0,25,2,4,80
209,1186,671,3,1,1,3,64,2,0,60
210,1187,471,0,2,0,1,53,2,0,80
211,1188,855,2,0,0,3,18,2,3,100
213,1189,517,1,2,1,0,22,1,2,60
214,1190,706,2,2,2,1,43,1,0,80
215,1191,492,3,3,0,1,68,1,2,60
216,1192,1183,2,1,0,3,28,0,0,100
217,1193,269,2,2,1,2,61,2,4,100
218,1194,239,4,1,2,0,33,0,4,100
219,1195,260,3,2,0,1,69,0,3,80
220,1196,1116,2,1,0,2,68,2,0,80
221,1197,1340,0,3,0,2,57,2,0,60
